year,month,day,home,away,OT,hFinal,h1,h2,h3,h4,hOT1,hOT2,hOT3,aFinal,a1,a2,a3,a4,aOT1,aOT2,aOT3,hW,hL,hP,hGB,hPSG,hPAG,aW,aL,aP,aGB,aPSG,aPAG,dow,doy
2000,11,04,HOU,LAC,0,74,22,18,19,15,0,0,0,77,21,18,16,22,0,0,0,1,2,.333,2,95.7,92.0,1,2,.333,1,87.3,93.3,6,308
2000,11,04,PHI,MIA,0,84,21,20,27,16,0,0,0,82,24,25,15,18,0,0,0,4,0,1.000,0,94.0,83.0,1,2,.333,2.5,88.7,82.0,6,308
2000,11,04,DET,MIL,0,88,19,22,18,29,0,0,0,97,24,27,29,17,0,0,0,1,3,.250,2.5,92.0,98.8,1,2,.333,2,94.3,100.0,6,308
2000,11,04,SAC,MIN,0,91,23,21,26,21,0,0,0,99,32,31,16,20,0,0,0,2,2,.500,0.5,97.8,93.8,2,1,.667,1,98.7,97.3,6,308
2000,11,04,CHH,NJN,0,98,24,29,19,26,0,0,0,87,32,19,19,17,0,0,0,3,1,.750,0.5,91.0,85.8,1,2,.333,2.5,87.0,88.7,6,308
2000,11,04,POR,SEA,0,97,27,25,25,20,0,0,0,90,22,20,20,28,0,0,0,1,2,.333,1,88.3,98.0,1,2,.333,1,96.7,96.7,6,308
2000,11,04,WAS,TOR,0,96,25,21,23,27,0,0,0,103,27,26,23,27,0,0,0,1,3,.250,3,88.3,89.3,1,3,.250,2.5,96.8,99.3,6,308
2000,11,04,LAL,VAN,0,98,23,24,30,21,0,0,0,89,18,22,20,29,0,0,0,2,1,.667,0,95.3,90.7,2,1,.667,1,94.0,92.3,6,308
2000,11,05,LAC,LAL,0,103,14,31,23,35,0,0,0,108,23,25,17,43,0,0,0,1,3,.250,2,91.3,97.0,3,1,.750,0,98.5,93.8,7,309
2000,11,05,HOU,PHO,0,99,22,21,21,35,0,0,0,104,26,25,24,29,0,0,0,1,3,.250,2.5,96.5,95.0,3,1,.750,0,102.0,94.0,7,309
2000,11,06,DAL,DEN,0,108,28,29,18,33,0,0,0,96,25,21,23,27,0,0,0,3,1,.750,0.5,101.3,97.3,1,3,.250,2.5,98.8,104.8,1,310
2000,11,06,SEA,ORL,0,99,24,21,22,32,0,0,0,110,24,16,33,37,0,0,0,1,3,.250,2,97.3,100.0,3,2,.600,1.5,94.6,96.2,1,310
2000,11,06,POR,SAC,0,75,18,18,18,21,0,0,0,79,19,19,25,16,0,0,0,1,3,.250,2,85.0,93.3,3,2,.600,0.5,94.0,90.0,1,310
2000,11,06,MIN,UTA,0,92,29,22,27,14,0,0,0,98,20,29,20,29,0,0,0,2,2,.500,1.5,97.0,97.5,4,0,1.000,-0.5,103.5,96.0,1,310
2000,11,06,ATL,VAN,0,87,19,17,19,32,0,0,0,97,20,30,21,26,0,0,0,0,4,.000,3.5,85.5,101.0,3,1,.750,0.5,94.8,91.0,1,310
2000,11,07,WAS,CHI,0,88,14,26,22,26,0,0,0,83,22,19,15,27,0,0,0,2,3,.400,2.5,88.2,88.0,0,4,.000,3.5,81.8,93.5,2,311
2000,11,07,LAL,HOU,0,74,20,17,15,22,0,0,0,84,22,21,15,26,0,0,0,3,2,.600,1,93.6,91.8,2,3,.400,2.5,94.0,90.8,2,311
2000,11,07,NYK,MIL,0,103,32,24,24,23,0,0,0,89,20,23,20,26,0,0,0,3,1,.750,1,87.3,83.8,1,3,.250,2.5,93.0,100.8,2,311
2000,11,07,SAS,PHO,0,81,21,17,23,20,0,0,0,100,25,28,25,22,0,0,0,3,1,.750,1,99.8,95.3,4,1,.800,0,101.6,91.4,2,311
2000,11,07,ATL,POR,0,88,15,30,17,26,0,0,0,97,25,26,27,19,0,0,0,0,5,.000,4,86.0,100.2,2,3,.400,2,87.4,92.2,2,311
2000,11,07,BOS,TOR,0,75,23,17,18,17,0,0,0,105,30,18,41,16,0,0,0,2,2,.500,2,90.0,92.5,2,3,.400,2,98.4,94.4,2,311
2000,11,08,VAN,DAL,0,101,29,25,27,20,0,0,0,74,23,15,10,26,0,0,0,4,1,.800,1,96.0,87.6,3,2,.600,2,95.8,98.0,3,312
2000,11,08,MIN,DEN,1,107,29,22,29,18,9,0,0,109,21,35,26,16,11,0,0,2,3,.400,3,99.0,99.8,2,3,.400,3,100.8,105.2,3,312
2000,11,08,MIL,IND,0,97,21,27,26,23,0,0,0,108,27,23,32,26,0,0,0,1,4,.200,3.5,93.8,102.2,2,2,.500,2,93.8,92.5,3,312
2000,11,08,UTA,LAC,1,93,25,16,17,18,17,0,0,87,20,14,25,17,11,0,0,5,0,1.000,0,101.4,94.2,1,4,.200,3,90.4,96.2,3,312
2000,11,08,SEA,MIA,0,81,19,19,22,21,0,0,0,87,23,21,24,19,0,0,0,1,4,.200,3,94.0,97.4,2,2,.500,2.5,88.3,81.8,3,312
2000,11,08,CLE,NYK,0,99,21,33,20,25,0,0,0,97,27,28,22,20,0,0,0,4,0,1.000,0,94.5,92.0,3,2,.600,2,89.2,86.8,3,312
2000,11,08,CHH,ORL,0,96,23,27,26,20,0,0,0,90,27,17,17,29,0,0,0,4,1,.800,0.5,92.0,86.6,3,3,.500,2.5,93.8,96.2,3,312
2000,11,08,DET,PHI,0,94,13,18,31,32,0,0,0,103,24,31,22,26,0,0,0,1,4,.200,3.5,92.4,99.6,5,0,1.000,0,95.8,85.2,3,312
2000,11,08,GSW,SAC,0,84,14,24,28,18,0,0,0,115,31,34,27,23,0,0,0,1,3,.250,2.5,95.5,106.8,4,2,.667,0.5,97.5,89.0,3,312
2000,11,08,LAL,SAS,0,81,26,15,19,21,0,0,0,91,22,28,18,23,0,0,0,3,3,.500,1.5,91.5,91.7,4,1,.800,1,98.0,92.4,3,312
2000,11,08,NJN,WAS,0,102,30,22,24,26,0,0,0,86,13,26,26,21,0,0,0,2,2,.500,2.5,90.8,88.0,2,4,.333,3.5,87.8,90.3,3,312
2000,11,09,SEA,CHH,0,102,24,34,23,21,0,0,0,94,27,23,18,26,0,0,0,2,4,.333,3,95.3,96.8,4,2,.667,1,92.3,89.2,4,313
2000,11,09,ORL,CHI,0,90,14,28,20,28,0,0,0,95,24,24,26,21,0,0,0,3,4,.429,3.5,93.3,96.0,1,4,.200,3.5,84.4,92.8,4,313
2000,11,09,VAN,HOU,0,78,24,16,23,15,0,0,0,85,21,14,28,22,0,0,0,4,2,.667,1.5,93.0,87.2,3,3,.500,2.5,92.5,88.7,4,313
2000,11,09,PHI,MIN,0,84,16,14,24,30,0,0,0,82,17,19,17,29,0,0,0,6,0,1.000,0,93.8,84.7,2,4,.333,3.5,96.2,97.2,4,313
2000,11,09,DET,NJN,0,108,26,22,36,24,0,0,0,94,17,23,30,24,0,0,0,2,4,.333,3,95.0,98.7,2,3,.400,3.5,91.4,92.0,4,313
2000,11,09,ATL,PHO,0,79,16,24,18,21,0,0,0,88,25,19,24,20,0,0,0,0,6,.000,5,84.8,98.2,5,1,.833,0,99.3,89.3,4,313
2000,11,09,DEN,POR,0,91,16,25,31,19,0,0,0,107,22,28,31,26,0,0,0,2,4,.333,3.5,99.2,105.5,3,3,.500,2,90.7,92.0,4,313
2000,11,10,NYK,BOS,1,103,23,27,18,24,11,0,0,101,26,24,15,27,9,0,0,4,2,.667,2,91.5,89.2,2,3,.400,3.5,92.2,94.6,5,314
2000,11,10,SAS,DAL,0,77,19,16,23,19,0,0,0,79,24,16,21,18,0,0,0,4,2,.667,1,94.5,90.2,4,2,.667,1,93.0,94.5,5,314
2000,11,10,SAC,GSW,1,114,37,15,19,26,17,0,0,107,25,25,22,25,10,0,0,5,2,.714,0.5,99.9,91.6,1,4,.200,3.5,97.8,108.2,5,314
2000,11,10,ATL,LAC,0,106,26,32,18,30,0,0,0,115,27,23,32,33,0,0,0,0,7,.000,5,87.9,100.6,2,4,.333,3,94.5,97.8,5,314
2000,11,10,CLE,TOR,0,88,21,17,25,25,0,0,0,115,27,28,38,22,0,0,0,4,1,.800,0,93.2,96.6,3,3,.500,1.5,101.2,93.3,5,314
2000,11,10,MIA,UTA,0,87,23,23,28,13,0,0,0,80,23,11,24,22,0,0,0,3,2,.600,2.5,88.0,81.4,5,1,.833,0,97.8,93.0,5,314
2000,11,10,IND,WAS,0,86,20,21,27,18,0,0,0,74,19,22,21,12,0,0,0,3,2,.600,1,92.2,88.8,2,5,.286,4.5,85.9,89.7,5,314
2000,11,11,TOR,CHI,0,98,21,19,24,34,0,0,0,75,15,22,19,19,0,0,0,4,3,.571,1.5,100.7,90.7,1,5,.167,4,82.8,93.7,6,315
2000,11,11,WAS,CLE,0,73,20,17,23,13,0,0,0,86,28,22,6,30,0,0,0,2,6,.250,5.5,84.3,89.3,5,1,.833,0,92.0,92.7,6,315
2000,11,11,DET,IND,0,84,25,22,22,15,0,0,0,94,26,21,21,26,0,0,0,2,5,.286,3.5,93.4,98.0,4,2,.667,1,92.5,88.0,6,315
2000,11,11,MIN,MIL,0,103,22,25,27,29,0,0,0,92,20,30,21,21,0,0,0,3,4,.429,2.5,97.1,96.4,1,5,.167,4,93.5,102.3,6,315
2000,11,11,SEA,NJN,0,91,35,20,20,16,0,0,0,126,32,35,38,21,0,0,0,2,5,.286,4,94.7,101.0,3,3,.500,3.5,97.2,91.8,6,315
2000,11,11,CHH,NYK,0,67,17,31,7,12,0,0,0,81,31,18,19,13,0,0,0,4,3,.571,1.5,88.7,88.0,5,2,.714,2,90.0,86.0,6,315
2000,11,11,BOS,PHI,0,83,19,21,16,27,0,0,0,85,12,23,21,29,0,0,0,2,4,.333,4.5,90.7,93.0,7,0,1.000,0,92.6,84.4,6,315
2000,11,11,MIA,PHO,0,82,15,19,31,17,0,0,0,84,26,19,16,23,0,0,0,3,3,.500,3.5,87.0,81.8,6,1,.857,0,97.1,88.3,6,315
2000,11,11,HOU,POR,0,88,22,20,22,24,0,0,0,111,30,25,30,26,0,0,0,3,4,.429,2.5,91.9,91.9,4,3,.571,2,93.6,91.4,6,315
2000,11,11,VAN,SAS,0,78,16,39,9,14,0,0,0,91,19,23,20,29,0,0,0,4,3,.571,1.5,90.9,87.7,5,2,.714,0.5,94.0,88.4,6,315
2000,11,12,LAC,DEN,0,79,29,14,20,16,0,0,0,95,23,27,21,24,0,0,0,2,5,.286,4,92.3,97.4,3,4,.429,2.5,98.6,101.7,7,316
2000,11,12,SEA,DET,0,92,16,27,21,28,0,0,0,101,17,37,23,24,0,0,0,2,6,.250,4.5,94.4,101.0,3,5,.375,3,94.4,97.3,7,316
2000,11,12,ORL,GSW,1,105,25,24,23,19,14,0,0,99,17,24,31,19,8,0,0,4,4,.500,3.5,94.8,96.4,1,5,.167,4.5,98.0,107.7,7,316
2000,11,12,HOU,LAL,0,99,27,17,28,27,0,0,0,105,25,29,28,23,0,0,0,3,5,.375,3,92.8,93.5,4,3,.571,2,93.4,92.7,7,316
2000,11,12,DAL,SAC,0,84,24,17,18,25,0,0,0,109,29,25,28,27,0,0,0,4,3,.571,1.5,91.7,96.6,6,2,.750,0.5,101.0,90.6,7,316
2000,11,13,DAL,LAC,0,90,28,22,24,16,0,0,0,76,21,17,20,18,0,0,0,5,3,.625,1,91.5,94.0,2,6,.250,4.5,90.3,96.5,1,317
2000,11,13,POR,NJN,0,94,31,21,25,17,0,0,0,82,14,34,20,14,0,0,0,5,3,.625,1.5,93.6,90.3,3,4,.429,4,95.0,92.1,1,317
2000,11,14,POR,ATL,0,97,26,31,14,26,0,0,0,99,19,30,26,24,0,0,0,5,4,.556,2,94.0,91.2,1,7,.125,5.5,89.3,100.1,2,318
2000,11,14,GSW,CLE,0,86,22,16,27,21,0,0,0,96,25,18,20,33,0,0,0,1,6,.143,5,96.3,106.0,6,1,.857,0,92.6,91.7,2,318
2000,11,14,CHI,HOU,0,83,22,26,16,19,0,0,0,110,33,26,22,29,0,0,0,1,6,.143,5,82.9,96.0,4,5,.444,2.5,94.7,92.3,2,318
2000,11,14,DEN,LAL,0,103,29,28,18,28,0,0,0,119,32,28,31,28,0,0,0,3,5,.375,3,99.1,103.9,5,3,.625,1.5,96.6,94.0,2,318
2000,11,14,CHH,MIA,1,86,26,15,20,21,4,0,0,89,24,30,12,16,7,0,0,4,4,.500,2.5,88.4,88.1,4,3,.571,3,87.3,82.4,2,318
2000,11,14,ORL,SAC,0,82,33,18,17,14,0,0,0,96,27,27,21,21,0,0,0,4,5,.444,4,93.3,96.3,7,2,.778,0,100.4,89.7,2,318
2000,11,14,UTA,SAS,0,79,17,23,16,23,0,0,0,86,25,21,23,17,0,0,0,5,2,.714,0.5,95.1,92.0,6,2,.750,0,93.0,87.3,2,318
2000,11,14,NYK,SEA,0,75,23,20,20,12,0,0,0,96,28,20,24,24,0,0,0,5,3,.625,2.5,88.1,87.3,3,6,.333,4,94.6,98.1,2,318
2000,11,15,WAS,BOS,0,109,22,34,26,27,0,0,0,116,37,28,27,24,0,0,0,2,7,.222,6.5,87.0,92.2,3,4,.429,4.5,94.3,95.3,3,319
2000,11,15,IND,DET,0,92,25,21,28,18,0,0,0,88,19,36,21,12,0,0,0,5,2,.714,0.5,92.4,88.0,3,6,.333,3.5,93.7,96.7,3,319
2000,11,15,NYK,LAC,0,74,23,19,16,16,0,0,0,78,13,22,21,22,0,0,0,5,4,.556,3.5,86.6,86.2,3,6,.333,4.5,88.9,94.0,3,319
2000,11,15,ATL,MIL,0,74,18,30,10,16,0,0,0,84,21,26,25,12,0,0,0,1,8,.111,5.5,87.6,98.3,2,5,.286,3.5,92.1,98.3,3,319
2000,11,15,GSW,MIN,0,90,22,30,12,26,0,0,0,92,26,24,23,19,0,0,0,1,7,.125,6,95.5,104.3,4,4,.500,2,96.5,95.6,3,319
2000,11,15,MIA,NJN,0,91,17,22,23,29,0,0,0,93,27,18,21,27,0,0,0,4,4,.500,4,87.8,83.8,4,4,.500,4,94.8,92.0,3,319
2000,11,15,CLE,PHI,0,98,31,22,18,27,0,0,0,107,24,28,29,26,0,0,0,6,2,.750,0,93.3,93.6,8,0,1.000,0,94.4,86.1,3,319
2000,11,15,DAL,PHO,0,78,22,18,18,20,0,0,0,99,22,20,28,29,0,0,0,5,4,.556,1.5,90.0,94.6,7,1,.875,0,97.4,87.0,3,319
2000,11,16,CHI,DEN,0,85,15,20,29,21,0,0,0,89,30,22,13,24,0,0,0,1,7,.125,5,83.1,95.1,4,5,.444,3,98.0,101.8,4,320
2000,11,16,CHH,HOU,0,80,21,20,24,15,0,0,0,84,19,28,17,20,0,0,0,4,5,.444,2.5,87.4,87.7,5,5,.500,2.5,93.6,91.1,4,320
2000,11,16,LAL,SAC,1,112,30,23,19,30,10,0,0,110,30,27,25,20,8,0,0,6,3,.667,1.5,98.3,95.8,7,3,.700,1,101.4,91.9,4,320
2000,11,16,POR,TOR,0,86,21,23,18,24,0,0,0,80,21,14,23,22,0,0,0,6,4,.600,2,93.2,90.1,4,4,.500,2,98.1,90.1,4,320
2000,11,16,ORL,UTA,0,84,28,23,16,17,0,0,0,99,27,28,18,26,0,0,0,4,6,.400,5,92.4,96.6,6,2,.750,0.5,95.6,91.0,4,320
2000,11,16,LAC,VAN,0,76,22,25,12,17,0,0,0,72,22,16,21,13,0,0,0,4,6,.400,4,87.6,91.8,4,4,.500,2.5,88.5,86.3,4,320
2000,11,16,SAS,WAS,0,99,27,28,18,26,0,0,0,95,31,26,18,20,0,0,0,7,2,.778,0,93.7,88.1,2,8,.200,7,87.8,92.9,4,320
2000,11,17,ATL,BOS,0,99,27,22,22,28,0,0,0,106,19,23,32,32,0,0,0,1,9,.100,5.5,88.7,99.1,4,4,.500,4.5,95.8,95.8,5,321
2000,11,17,DET,CHH,0,96,19,19,26,32,0,0,0,89,26,22,17,24,0,0,0,4,6,.400,2.5,93.9,95.9,4,6,.400,2.5,87.6,88.5,5,321
2000,11,17,GSW,IND,0,92,22,24,25,21,0,0,0,90,22,20,19,29,0,0,0,2,7,.222,5,95.1,102.7,5,3,.625,0.5,92.1,88.5,5,321
2000,11,17,CLE,MIL,0,76,18,21,26,11,0,0,0,89,20,20,27,22,0,0,0,6,3,.667,0,91.3,93.1,3,5,.375,2.5,91.8,95.5,5,321
2000,11,17,SAS,MIN,1,94,16,27,19,22,10,0,0,99,22,21,30,11,15,0,0,7,3,.700,0,93.7,89.2,5,4,.556,1.5,96.8,95.4,5,321
2000,11,17,MIA,PHI,0,73,24,23,14,12,0,0,0,94,19,24,29,22,0,0,0,4,5,.444,5,86.1,84.9,9,0,1.000,0,94.3,84.7,5,321
2000,11,17,NYK,PHO,0,90,15,25,20,30,0,0,0,85,12,15,26,32,0,0,0,6,4,.600,3.5,86.9,86.1,7,2,.778,0,96.0,87.3,5,321
2000,11,17,DAL,SEA,0,99,29,16,27,27,0,0,0,95,28,30,21,16,0,0,0,6,4,.600,1,90.9,94.6,3,7,.300,4.5,94.6,98.2,5,321
2000,11,18,MIN,ATL,0,94,32,12,29,21,0,0,0,84,22,23,20,19,0,0,0,6,4,.600,1.5,96.5,94.3,1,10,.091,6,88.3,98.6,6,322
2000,11,18,LAL,DEN,0,86,18,33,20,15,0,0,0,87,29,18,15,25,0,0,0,6,4,.600,1,97.1,94.9,5,5,.500,2.5,96.9,100.2,6,322
2000,11,18,PHO,HOU,0,89,20,20,21,28,0,0,0,94,24,23,19,28,0,0,0,7,3,.700,0,95.3,88.0,6,5,.545,2,93.6,90.9,6,322
2000,11,18,SEA,LAC,0,86,22,22,19,23,0,0,0,83,17,23,16,27,0,0,0,4,7,.364,3.5,93.8,96.8,4,7,.364,3.5,87.2,91.3,6,322
2000,11,18,POR,MIA,0,80,27,19,16,18,0,0,0,86,21,22,15,28,0,0,0,6,5,.545,1.5,92.0,89.7,5,5,.500,4.5,86.1,84.4,6,322
2000,11,18,IND,NJN,0,92,32,16,28,16,0,0,0,97,30,33,19,15,0,0,0,5,4,.556,1,92.1,89.4,5,4,.556,4,95.0,92.0,6,322
2000,11,18,MIL,TOR,0,102,26,32,24,20,0,0,0,111,28,23,27,33,0,0,0,3,6,.333,3,92.9,97.2,5,4,.556,1,99.6,91.4,6,322
2000,11,18,CHI,UTA,0,64,18,17,15,14,0,0,0,109,26,29,28,26,0,0,0,1,8,.111,5,81.0,96.7,7,2,.778,0,97.1,88.0,6,322
2000,11,18,DAL,VAN,0,91,23,24,15,29,0,0,0,88,25,24,19,20,0,0,0,7,4,.636,1,90.9,94.0,4,5,.444,3,88.4,86.8,6,322
2000,11,18,BOS,WAS,0,89,21,25,21,22,0,0,0,109,33,26,34,16,0,0,0,4,5,.444,5,95.0,97.2,3,8,.273,7,89.7,92.5,6,322
2000,11,19,CHH,DET,0,105,25,27,28,25,0,0,0,96,20,25,20,31,0,0,0,5,6,.455,2,89.2,89.2,4,7,.364,3,94.1,96.7,7,323
2000,11,19,CHI,LAL,0,96,24,28,23,21,0,0,0,104,28,26,29,21,0,0,0,1,9,.100,5.5,82.5,97.4,7,4,.636,0.5,97.7,95.0,7,323
2000,11,19,GSW,NYK,0,71,16,24,18,13,0,0,0,88,25,23,19,21,0,0,0,2,8,.200,5,92.7,101.2,7,4,.636,3,87.0,84.7,7,323
2000,11,19,POR,ORL,1,110,29,27,14,28,12,0,0,102,25,25,22,26,4,0,0,7,5,.583,1,93.5,90.8,4,7,.364,6,93.3,97.8,7,323
2000,11,20,PHI,BOS,0,114,27,32,27,28,0,0,0,90,21,23,24,22,0,0,0,10,0,1.000,0,96.3,85.2,4,6,.400,6,94.5,98.9,1,324
2000,11,20,NJN,LAC,0,86,22,19,23,22,0,0,0,85,24,15,17,29,0,0,0,6,4,.600,4,94.1,91.3,4,8,.333,4,87.0,90.8,1,324
2000,11,20,CHH,TOR,0,100,24,28,18,30,0,0,0,64,18,16,14,16,0,0,0,6,6,.500,1.5,90.1,87.1,5,5,.500,1.5,96.0,92.3,1,324
2000,11,20,DAL,UTA,0,107,22,34,30,21,0,0,0,98,22,26,25,25,0,0,0,8,4,.667,0,92.3,94.3,7,3,.700,0,97.2,89.9,1,324
2000,11,20,DEN,VAN,0,95,32,23,20,20,0,0,0,92,30,24,11,27,0,0,0,6,5,.545,1.5,96.7,99.5,4,6,.400,3,88.8,87.6,1,324
2000,11,21,DET,CLE,0,98,21,30,27,20,0,0,0,117,25,25,33,34,0,0,0,4,8,.333,4,94.4,98.4,7,3,.700,0,93.9,93.6,2,325
2000,11,21,SEA,DAL,0,116,25,39,30,22,0,0,0,110,28,22,40,20,0,0,0,5,7,.417,3,95.7,97.9,8,5,.615,0.5,93.6,96.0,2,325
2000,11,21,CHI,GSW,0,77,29,21,13,14,0,0,0,89,17,27,26,19,0,0,0,1,10,.091,6.5,82.0,96.6,3,8,.273,4.5,92.4,99.0,2,325
2000,11,21,HOU,IND,0,101,21,16,35,29,0,0,0,89,22,22,25,20,0,0,0,7,5,.583,1,94.3,90.8,5,5,.500,2,91.8,90.6,2,325
2000,11,21,NYK,ORL,0,85,18,27,22,18,0,0,0,84,29,24,20,11,0,0,0,8,4,.667,3,86.8,84.7,4,8,.333,7,92.5,96.8,2,325
2000,11,21,POR,WAS,0,104,26,36,22,20,0,0,0,94,26,29,24,15,0,0,0,8,5,.615,0.5,94.3,91.0,3,9,.250,8,90.1,93.5,2,325
2000,11,22,NYK,ATL,0,74,17,13,17,27,0,0,0,78,19,20,27,12,0,0,0,8,5,.615,3,85.8,84.2,2,10,.167,6.5,87.4,96.6,3,326
2000,11,22,HOU,BOS,0,81,17,11,23,30,0,0,0,96,30,14,30,22,0,0,0,7,6,.538,2,93.2,91.2,5,6,.455,5,94.6,97.3,3,326
2000,11,22,PHI,CHH,0,73,18,14,21,20,0,0,0,88,19,23,27,19,0,0,0,10,1,.909,0,94.2,85.5,7,6,.538,2,89.9,86.0,3,326
2000,11,22,GSW,LAL,0,91,19,24,24,24,0,0,0,111,35,35,26,15,0,0,0,3,9,.250,5.5,92.3,100.0,8,4,.667,0.5,98.8,94.7,3,326
2000,11,22,CLE,MIA,0,86,15,21,27,23,0,0,0,67,12,17,17,21,0,0,0,8,3,.727,0,93.2,91.2,5,6,.455,5,84.4,84.5,3,326
2000,11,22,POR,MIL,0,93,26,28,23,16,0,0,0,84,18,29,16,21,0,0,0,9,5,.643,0.5,94.2,90.5,3,7,.300,4.5,92.0,96.8,3,326
2000,11,22,VAN,MIN,0,100,27,23,22,28,0,0,0,101,23,24,32,22,0,0,0,4,7,.364,4,89.8,88.8,7,4,.636,1,96.9,94.8,3,326
2000,11,22,NJN,PHO,0,85,29,14,16,26,0,0,0,97,24,24,29,20,0,0,0,6,5,.545,4,93.3,91.8,8,3,.727,0,95.5,87.7,3,326
2000,11,22,CHI,SAC,0,71,18,21,18,14,0,0,0,100,25,20,23,32,0,0,0,1,11,.083,7.5,81.1,96.9,8,3,.727,0,101.3,90.0,3,326
2000,11,22,SEA,SAS,0,85,29,11,18,27,0,0,0,112,25,36,27,24,0,0,0,5,8,.385,4,94.8,99.0,8,3,.727,0,95.4,88.8,3,326
2000,11,22,DEN,UTA,0,78,25,17,17,19,0,0,0,116,28,31,30,27,0,0,0,6,6,.500,2.5,95.2,100.8,8,3,.727,0,98.9,88.8,3,326
2000,11,23,TOR,IND,0,111,11,35,39,26,0,0,0,91,16,19,28,28,0,0,0,6,5,.545,2,97.4,92.2,5,6,.455,3,91.7,92.5,4,327
2000,11,24,PHI,ATL,0,76,25,15,22,14,0,0,0,67,17,22,14,14,0,0,0,11,1,.917,0,92.7,83.9,2,11,.154,7.5,85.8,95.0,5,328
2000,11,24,ORL,BOS,1,98,22,24,24,19,9,0,0,103,20,29,21,19,14,0,0,4,9,.308,7.5,92.9,97.2,6,6,.500,5,95.3,97.3,5,328
2000,11,24,MIA,CLE,0,80,21,20,21,18,0,0,0,85,21,19,24,21,0,0,0,5,7,.417,6,84.0,84.6,9,3,.750,0,92.5,90.3,5,328
2000,11,24,SAS,DEN,0,92,25,27,21,19,0,0,0,102,21,29,36,16,0,0,0,8,4,.667,1,95.1,89.9,7,6,.538,2.5,95.7,100.2,5,328
2000,11,24,VAN,DET,0,96,19,31,20,26,0,0,0,118,37,33,18,30,0,0,0,4,8,.333,5,90.3,91.3,5,8,.385,4.5,96.2,98.2,5,328
2000,11,24,WAS,IND,0,87,26,18,20,23,0,0,0,99,23,29,23,24,0,0,0,3,10,.231,8.5,89.8,93.9,6,6,.500,3,92.3,92.0,5,328
2000,11,24,MIN,LAL,0,108,28,27,21,32,0,0,0,115,30,24,33,28,0,0,0,7,5,.583,2,97.8,96.5,9,4,.692,0.5,100.1,95.7,5,328
2000,11,24,CHH,MIL,0,106,30,32,21,23,0,0,0,90,27,16,19,28,0,0,0,8,6,.571,2,91.1,86.3,3,8,.273,5.5,91.8,97.6,5,328
2000,11,24,GSW,PHO,0,74,23,20,12,19,0,0,0,80,18,14,23,25,0,0,0,3,10,.231,6.5,90.8,98.5,9,3,.750,0,94.2,86.6,5,328
2000,11,24,LAC,SEA,0,81,26,22,17,16,0,0,0,98,26,26,25,21,0,0,0,4,9,.308,5.5,86.5,91.4,6,8,.429,4,95.1,97.7,5,328
2000,11,24,NJN,UTA,0,85,24,26,17,18,0,0,0,97,31,28,17,21,0,0,0,6,6,.500,5,92.6,92.3,9,3,.750,0,98.8,88.5,5,328
2000,11,25,CLE,CHH,0,98,32,18,20,28,0,0,0,109,30,30,23,26,0,0,0,9,4,.692,0,92.9,91.7,9,6,.600,1,92.3,87.1,6,329
2000,11,25,DEN,DAL,0,84,29,14,19,22,0,0,0,108,31,21,28,28,0,0,0,7,7,.500,3,94.9,100.7,9,5,.643,1,94.6,95.1,6,329
2000,11,25,MIN,GSW,0,93,18,21,19,35,0,0,0,114,32,24,26,32,0,0,0,7,6,.538,2.5,97.5,97.8,4,10,.286,6.5,92.5,98.1,6,329
2000,11,25,PHO,LAC,1,95,30,15,18,19,13,0,0,89,14,24,14,30,7,0,0,10,3,.769,0,94.2,86.8,4,10,.286,6.5,86.7,91.6,6,329
2000,11,25,HOU,MIA,0,91,21,26,21,23,0,0,0,80,16,16,30,18,0,0,0,8,6,.571,2,93.1,90.4,5,8,.385,6,83.7,85.1,6,329
2000,11,25,TOR,NYK,0,79,23,16,22,18,0,0,0,75,21,19,12,23,0,0,0,7,5,.583,1.5,95.8,90.8,8,6,.571,3.5,85.1,83.8,6,329
2000,11,25,ATL,ORL,0,92,29,15,24,24,0,0,0,114,39,27,29,19,0,0,0,2,12,.143,7.5,86.3,96.4,5,9,.357,6.5,94.4,96.9,6,329
2000,11,25,NJN,POR,0,84,17,26,21,20,0,0,0,86,28,18,26,14,0,0,0,6,7,.462,5,91.9,91.8,10,5,.667,1,93.7,90.1,6,329
2000,11,25,SEA,SAC,0,101,18,35,24,24,0,0,0,125,31,23,35,36,0,0,0,6,9,.400,5,95.5,99.5,9,3,.750,0.5,103.3,90.9,6,329
2000,11,25,PHI,SAS,0,76,16,21,17,22,0,0,0,96,29,30,17,20,0,0,0,11,2,.846,0,91.4,84.8,9,4,.692,0.5,95.2,88.8,6,329
2000,11,25,MIL,WAS,0,100,20,30,32,18,0,0,0,107,21,27,27,32,0,0,0,3,9,.250,5.5,92.5,98.4,4,10,.286,7.5,91.1,94.4,6,329
2000,11,26,VAN,BOS,0,98,16,37,27,18,0,0,0,87,27,28,12,20,0,0,0,5,8,.385,5,90.9,90.9,6,7,.462,5,94.7,97.4,7,330
2000,11,26,UTA,DET,0,94,28,14,21,31,0,0,0,79,29,13,25,12,0,0,0,10,3,.769,0,98.4,87.8,5,9,.357,4.5,95.0,97.9,7,330
2000,11,26,CHI,TOR,0,89,27,18,20,24,0,0,0,101,29,24,21,27,0,0,0,1,12,.077,8,81.7,97.2,8,5,.615,1,96.2,90.6,7,330
